#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 4.607e-04 1.835e-04 2.599e-04 1.036e-05 2.545e-06 1.977e-06 1.247e-10 1.034e-06 3.205e-07 3.087e-07 1.434e-07 6.013e-07 0.000e+00 0.000e+00 1.554e-06 0.000e+00 9.459e-08 0.000e+00 0.000e+00 4.807e-08 4.631e-08 2.151e-08 9.019e-08
 2.512e+06 5.352e-03 2.165e-03 2.985e-03 1.213e-04 2.934e-05 2.371e-05 1.436e-09 1.191e-05 3.728e-06 3.586e-06 1.665e-06 6.980e-06 0.000e+00 0.000e+00 1.820e-05 0.000e+00 1.099e-06 0.000e+00 0.000e+00 5.592e-07 5.379e-07 2.498e-07 1.047e-06
 3.162e+06 1.244e-02 5.152e-03 6.812e-03 2.841e-04 6.735e-05 5.759e-05 3.310e-09 2.723e-05 8.681e-06 8.331e-06 3.869e-06 1.620e-05 0.000e+00 0.000e+00 4.261e-05 0.000e+00 2.555e-06 0.000e+00 0.000e+00 1.302e-06 1.250e-06 5.804e-07 2.430e-06
 3.981e+06 2.381e-02 1.018e-02 1.278e-02 4.966e-04 1.271e-04 1.087e-04 6.969e-09 4.927e-05 1.666e-05 1.595e-05 7.416e-06 3.100e-05 0.000e+00 0.000e+00 7.450e-05 0.000e+00 4.896e-06 0.000e+00 0.000e+00 2.499e-06 2.393e-06 1.112e-06 4.650e-06
 5.012e+06 4.876e-02 2.029e-02 2.368e-02 1.233e-03 2.316e-04 2.396e-03 2.767e-08 5.321e-04 1.220e-04 1.276e-04 5.124e-05 8.885e-05 0.000e+00 0.000e+00 1.849e-04 0.000e+00 3.060e-05 0.000e+00 0.000e+00 1.830e-05 1.914e-05 7.686e-06 1.333e-05
 6.310e+06 7.322e-02 2.960e-02 3.277e-02 2.233e-03 3.102e-04 6.098e-03 4.606e-08 1.283e-03 2.849e-04 3.336e-04 1.292e-04 1.764e-04 0.000e+00 0.000e+00 3.349e-04 0.000e+00 7.389e-05 0.000e+00 0.000e+00 4.274e-05 5.004e-05 1.937e-05 2.647e-05
 7.943e+06 9.354e-02 3.788e-02 4.029e-02 3.034e-03 3.716e-04 8.688e-03 5.807e-08 1.891e-03 4.182e-04 5.117e-04 1.946e-04 2.679e-04 0.000e+00 0.000e+00 4.551e-04 0.000e+00 1.111e-04 0.000e+00 0.000e+00 6.274e-05 7.675e-05 2.919e-05 4.018e-05
 1.000e+07 1.118e-01 4.580e-02 4.727e-02 3.684e-03 4.249e-04 1.051e-02 1.114e-07 2.255e-03 5.275e-04 6.870e-04 2.590e-04 3.746e-04 0.000e+00 0.000e+00 5.525e-04 0.000e+00 1.463e-04 0.000e+00 0.000e+00 7.913e-05 1.031e-04 3.884e-05 5.618e-05
 1.259e+07 1.277e-01 5.316e-02 5.331e-02 4.112e-03 4.713e-04 1.187e-02 2.851e-07 2.463e-03 5.990e-04 8.335e-04 3.169e-04 5.324e-04 0.000e+00 0.000e+00 6.168e-04 0.000e+00 1.770e-04 0.000e+00 0.000e+00 8.985e-05 1.250e-04 4.753e-05 7.985e-05
