#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 6.476e-03 4.209e-03 2.246e-03 1.146e-05 3.387e-06 6.302e-06 7.352e-12 5.507e-08 3.622e-08 5.350e-08 2.085e-08 3.888e-08 0.000e+00 0.000e+00 1.719e-06 0.000e+00 1.138e-08 0.000e+00 0.000e+00 5.432e-09 8.025e-09 3.128e-09 5.832e-09
 5.012e+06 1.805e-02 9.871e-03 5.430e-03 3.643e-04 7.077e-06 1.978e-03 2.493e-08 2.125e-04 6.148e-05 8.352e-05 2.727e-05 1.424e-05 0.000e+00 0.000e+00 5.465e-05 0.000e+00 1.586e-05 0.000e+00 0.000e+00 9.222e-06 1.253e-05 4.090e-06 2.137e-06
 6.310e+06 3.973e-02 1.775e-02 1.107e-02 1.430e-03 1.447e-05 7.825e-03 2.634e-07 8.981e-04 2.395e-04 3.294e-04 1.066e-04 6.234e-05 0.000e+00 0.000e+00 2.145e-04 0.000e+00 6.245e-05 0.000e+00 0.000e+00 3.593e-05 4.941e-05 1.598e-05 9.351e-06
 7.943e+06 6.002e-02 2.575e-02 1.720e-02 2.240e-03 3.717e-05 1.211e-02 7.102e-07 1.534e-03 3.626e-04 5.110e-04 1.629e-04 1.214e-04 0.000e+00 0.000e+00 3.361e-04 0.000e+00 9.687e-05 0.000e+00 0.000e+00 5.439e-05 7.665e-05 2.443e-05 1.820e-05
 1.000e+07 7.863e-02 3.372e-02 2.345e-02 2.792e-03 7.881e-05 1.514e-02 1.021e-06 1.917e-03 4.524e-04 6.683e-04 2.152e-04 1.911e-04 0.000e+00 0.000e+00 4.188e-04 0.000e+00 1.261e-04 0.000e+00 0.000e+00 6.786e-05 1.002e-04 3.228e-05 2.867e-05
 1.259e+07 9.569e-02 4.137e-02 2.941e-02 3.275e-03 1.201e-04 1.747e-02 1.640e-06 2.120e-03 5.079e-04 8.383e-04 3.054e-04 2.714e-04 0.000e+00 0.000e+00 4.912e-04 0.000e+00 1.563e-04 0.000e+00 0.000e+00 7.619e-05 1.258e-04 4.581e-05 4.070e-05
