#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 1.995e-02 8.129e-03 1.099e-02 5.043e-04 1.140e-04 1.035e-04 5.741e-09 4.573e-05 1.394e-05 1.338e-05 6.213e-06 2.596e-05 0.000e+00 0.000e+00 7.564e-05 0.000e+00 4.100e-06 0.000e+00 0.000e+00 2.090e-06 2.007e-06 9.319e-07 3.894e-06
 5.012e+06 4.311e-02 1.730e-02 2.196e-02 1.269e-03 2.282e-04 1.692e-03 1.857e-08 3.674e-04 8.803e-05 9.435e-05 3.916e-05 7.247e-05 0.000e+00 0.000e+00 1.903e-04 0.000e+00 2.280e-05 0.000e+00 0.000e+00 1.320e-05 1.415e-05 5.874e-06 1.087e-05
 6.310e+06 6.651e-02 2.534e-02 3.089e-02 2.461e-03 3.172e-04 5.563e-03 3.322e-08 1.134e-03 2.565e-04 2.872e-04 1.141e-04 1.508e-04 0.000e+00 0.000e+00 3.691e-04 0.000e+00 6.489e-05 0.000e+00 0.000e+00 3.848e-05 4.308e-05 1.711e-05 2.263e-05
 7.943e+06 8.674e-02 3.270e-02 3.839e-02 3.508e-03 3.877e-04 8.703e-03 4.305e-08 1.739e-03 3.981e-04 4.908e-04 1.882e-04 2.359e-04 0.000e+00 0.000e+00 5.261e-04 0.000e+00 1.055e-04 0.000e+00 0.000e+00 5.971e-05 7.363e-05 2.823e-05 3.538e-05
 1.000e+07 1.046e-01 3.967e-02 4.510e-02 4.417e-03 4.490e-04 1.107e-02 9.557e-08 2.063e-03 4.959e-04 6.956e-04 2.660e-04 3.285e-04 0.000e+00 0.000e+00 6.625e-04 0.000e+00 1.424e-04 0.000e+00 0.000e+00 7.438e-05 1.043e-04 3.991e-05 4.928e-05
 1.259e+07 1.205e-01 4.630e-02 5.107e-02 5.073e-03 5.016e-04 1.300e-02 3.325e-07 2.247e-03 5.644e-04 8.667e-04 3.364e-04 4.930e-04 0.000e+00 0.000e+00 7.609e-04 0.000e+00 1.762e-04 0.000e+00 0.000e+00 8.466e-05 1.300e-04 5.046e-05 7.395e-05
