#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 4.592e-04 1.677e-04 2.724e-04 1.167e-05 2.798e-06 2.161e-06 1.234e-10 1.122e-06 3.185e-07 3.076e-07 1.430e-07 5.986e-07 0.000e+00 0.000e+00 1.750e-06 0.000e+00 9.417e-08 0.000e+00 0.000e+00 4.778e-08 4.615e-08 2.145e-08 8.979e-08
 2.512e+06 5.309e-03 1.976e-03 3.104e-03 1.416e-04 3.232e-05 2.689e-05 1.400e-09 1.306e-05 3.691e-06 3.557e-06 1.654e-06 6.917e-06 0.000e+00 0.000e+00 2.124e-05 0.000e+00 1.089e-06 0.000e+00 0.000e+00 5.537e-07 5.336e-07 2.480e-07 1.038e-06
 3.162e+06 1.225e-02 4.690e-03 6.996e-03 3.498e-04 7.442e-05 6.868e-05 3.178e-09 3.039e-05 8.544e-06 8.206e-06 3.815e-06 1.594e-05 0.000e+00 0.000e+00 5.246e-05 0.000e+00 2.515e-06 0.000e+00 0.000e+00 1.282e-06 1.231e-06 5.722e-07 2.391e-06
 3.981e+06 2.327e-02 9.145e-03 1.305e-02 6.705e-04 1.405e-04 1.341e-04 7.351e-09 5.677e-05 1.628e-05 1.559e-05 7.251e-06 3.028e-05 0.000e+00 0.000e+00 1.006e-04 0.000e+00 4.784e-06 0.000e+00 0.000e+00 2.442e-06 2.339e-06 1.088e-06 4.543e-06
 5.012e+06 4.774e-02 1.781e-02 2.432e-02 1.810e-03 2.649e-04 2.611e-03 1.708e-08 5.185e-04 1.232e-04 1.375e-04 5.729e-05 8.722e-05 0.000e+00 0.000e+00 2.715e-04 0.000e+00 3.194e-05 0.000e+00 0.000e+00 1.848e-05 2.062e-05 8.593e-06 1.308e-05
 6.310e+06 7.235e-02 2.550e-02 3.367e-02 3.325e-03 3.668e-04 7.084e-03 2.499e-08 1.413e-03 3.221e-04 3.548e-04 1.407e-04 1.745e-04 0.000e+00 0.000e+00 4.988e-04 0.000e+00 8.015e-05 0.000e+00 0.000e+00 4.831e-05 5.323e-05 2.110e-05 2.618e-05
 7.943e+06 9.231e-02 3.226e-02 4.112e-02 4.610e-03 4.450e-04 1.046e-02 4.831e-08 1.863e-03 4.523e-04 6.093e-04 2.326e-04 2.649e-04 0.000e+00 0.000e+00 6.914e-04 0.000e+00 1.255e-04 0.000e+00 0.000e+00 6.784e-05 9.139e-05 3.488e-05 3.974e-05
 1.000e+07 1.098e-01 3.862e-02 4.764e-02 5.709e-03 5.137e-04 1.318e-02 1.975e-07 2.032e-03 5.221e-04 8.433e-04 3.289e-04 3.815e-04 0.000e+00 0.000e+00 8.563e-04 0.000e+00 1.646e-04 0.000e+00 0.000e+00 7.832e-05 1.265e-04 4.933e-05 5.723e-05
 1.259e+07 1.250e-01 4.457e-02 5.318e-02 6.376e-03 5.680e-04 1.552e-02 7.080e-07 2.149e-03 5.732e-04 1.012e-03 4.046e-04 6.461e-04 0.000e+00 0.000e+00 9.564e-04 0.000e+00 2.011e-04 0.000e+00 0.000e+00 8.598e-05 1.518e-04 6.069e-05 9.691e-05
