#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 9.543e-03 6.190e-03 3.322e-03 1.719e-05 5.066e-06 9.435e-06 1.024e-11 8.067e-08 5.198e-08 7.728e-08 3.005e-08 5.608e-08 0.000e+00 0.000e+00 2.579e-06 0.000e+00 1.640e-08 0.000e+00 0.000e+00 7.798e-09 1.159e-08 4.508e-09 8.411e-09
 5.012e+06 2.332e-02 1.325e-02 6.820e-03 4.297e-04 1.047e-05 2.350e-03 3.749e-08 2.338e-04 7.638e-05 1.002e-04 3.366e-05 1.437e-05 0.000e+00 0.000e+00 6.445e-05 0.000e+00 1.924e-05 0.000e+00 0.000e+00 1.146e-05 1.503e-05 5.049e-06 2.156e-06
 6.310e+06 4.474e-02 2.061e-02 1.127e-02 1.668e-03 2.114e-05 9.315e-03 3.948e-07 9.779e-04 2.926e-04 3.942e-04 1.314e-04 6.269e-05 0.000e+00 0.000e+00 2.502e-04 0.000e+00 7.510e-05 0.000e+00 0.000e+00 4.389e-05 5.913e-05 1.970e-05 9.404e-06
 7.943e+06 6.475e-02 2.803e-02 1.666e-02 2.579e-03 5.485e-05 1.445e-02 1.063e-06 1.611e-03 4.250e-04 6.086e-04 2.000e-04 1.217e-04 0.000e+00 0.000e+00 3.869e-04 0.000e+00 1.142e-04 0.000e+00 0.000e+00 6.376e-05 9.129e-05 2.999e-05 1.826e-05
 1.000e+07 8.303e-02 3.546e-02 2.253e-02 3.171e-03 1.170e-04 1.809e-02 1.530e-06 1.904e-03 5.074e-04 7.939e-04 2.642e-04 1.915e-04 0.000e+00 0.000e+00 4.757e-04 0.000e+00 1.459e-04 0.000e+00 0.000e+00 7.611e-05 1.191e-04 3.963e-05 2.872e-05
 1.259e+07 9.980e-02 4.251e-02 2.820e-02 3.701e-03 1.788e-04 2.097e-02 2.456e-06 2.042e-03 5.523e-04 9.946e-04 3.776e-04 2.717e-04 0.000e+00 0.000e+00 5.552e-04 0.000e+00 1.795e-04 0.000e+00 0.000e+00 8.284e-05 1.492e-04 5.664e-05 4.075e-05
