#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 9.012e-03 6.194e-03 2.818e-03 6.537e-09 1.422e-07 9.863e-08 2.320e-12 8.309e-09 1.046e-08 1.850e-08 6.267e-09 1.171e-08 0.000e+00 0.000e+00 9.806e-10 0.000e+00 3.585e-09 0.000e+00 0.000e+00 1.568e-09 2.775e-09 9.401e-10 1.756e-09
 5.012e+06 2.213e-02 1.296e-02 5.799e-03 4.023e-04 7.942e-07 2.492e-03 4.318e-08 2.277e-04 8.126e-05 1.082e-04 3.789e-05 1.456e-05 0.000e+00 0.000e+00 6.035e-05 0.000e+00 2.073e-05 0.000e+00 0.000e+00 1.219e-05 1.622e-05 5.683e-06 2.184e-06
 6.310e+06 4.349e-02 2.014e-02 1.010e-02 1.610e-03 1.064e-05 9.735e-03 5.125e-07 9.632e-04 3.078e-04 4.161e-04 1.435e-04 6.305e-05 0.000e+00 0.000e+00 2.415e-04 0.000e+00 7.939e-05 0.000e+00 0.000e+00 4.617e-05 6.241e-05 2.152e-05 9.458e-06
 7.943e+06 6.357e-02 2.752e-02 1.557e-02 2.482e-03 5.872e-05 1.490e-02 1.394e-06 1.634e-03 4.430e-04 6.271e-04 2.103e-04 1.222e-04 0.000e+00 0.000e+00 3.723e-04 0.000e+00 1.183e-04 0.000e+00 0.000e+00 6.645e-05 9.406e-05 3.154e-05 1.833e-05
 1.000e+07 8.185e-02 3.496e-02 2.145e-02 3.038e-03 1.232e-04 1.854e-02 2.038e-06 1.948e-03 5.248e-04 8.011e-04 2.688e-04 1.917e-04 0.000e+00 0.000e+00 4.557e-04 0.000e+00 1.486e-04 0.000e+00 0.000e+00 7.873e-05 1.202e-04 4.032e-05 2.875e-05
 1.259e+07 9.862e-02 4.203e-02 2.709e-02 3.562e-03 1.655e-04 2.147e-02 3.379e-06 2.095e-03 5.713e-04 9.884e-04 3.661e-04 2.713e-04 0.000e+00 0.000e+00 5.342e-04 0.000e+00 1.799e-04 0.000e+00 0.000e+00 8.570e-05 1.483e-04 5.491e-05 4.070e-05
