#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 5.984e-03 3.356e-03 2.566e-03 3.889e-05 7.118e-06 1.319e-05 1.571e-10 9.124e-07 5.464e-07 7.851e-07 3.179e-07 5.924e-07 0.000e+00 0.000e+00 5.834e-06 0.000e+00 1.703e-07 0.000e+00 0.000e+00 8.196e-08 1.178e-07 4.769e-08 8.886e-08
 5.012e+06 1.481e-02 7.584e-03 5.787e-03 2.483e-04 1.316e-05 9.334e-04 3.133e-09 1.509e-04 3.118e-05 4.055e-05 1.279e-05 1.128e-05 0.000e+00 0.000e+00 3.725e-05 0.000e+00 7.985e-06 0.000e+00 0.000e+00 4.677e-06 6.082e-06 1.919e-06 1.692e-06
 6.310e+06 3.583e-02 1.578e-02 1.334e-02 9.993e-04 2.267e-05 4.492e-03 2.106e-08 7.373e-04 1.488e-04 1.978e-04 6.171e-05 5.567e-05 0.000e+00 0.000e+00 1.499e-04 0.000e+00 3.861e-05 0.000e+00 0.000e+00 2.232e-05 2.967e-05 9.256e-06 8.350e-06
 7.943e+06 5.631e-02 2.433e-02 2.094e-02 1.694e-03 3.124e-05 7.271e-03 6.580e-08 1.242e-03 2.423e-04 3.391e-04 1.046e-04 1.124e-04 0.000e+00 0.000e+00 2.541e-04 0.000e+00 6.557e-05 0.000e+00 0.000e+00 3.635e-05 5.087e-05 1.569e-05 1.686e-05
 1.000e+07 7.530e-02 3.290e-02 2.776e-02 2.235e-03 4.500e-05 9.479e-03 1.074e-07 1.749e-03 3.420e-04 4.671e-04 1.437e-04 1.801e-04 0.000e+00 0.000e+00 3.352e-04 0.000e+00 9.218e-05 0.000e+00 0.000e+00 5.130e-05 7.007e-05 2.155e-05 2.701e-05
 1.259e+07 9.302e-02 4.136e-02 3.433e-02 2.655e-03 6.710e-05 1.103e-02 1.464e-07 2.100e-03 4.320e-04 5.978e-04 1.889e-04 2.590e-04 0.000e+00 0.000e+00 3.983e-04 0.000e+00 1.190e-04 0.000e+00 0.000e+00 6.479e-05 8.968e-05 2.834e-05 3.885e-05
