#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 2.028e-02 8.766e-03 1.082e-02 4.032e-04 1.054e-04 8.782e-05 5.665e-09 4.122e-05 1.416e-05 1.359e-05 6.309e-06 2.638e-05 0.000e+00 0.000e+00 6.048e-05 0.000e+00 4.165e-06 0.000e+00 0.000e+00 2.124e-06 2.039e-06 9.464e-07 3.957e-06
 5.012e+06 4.389e-02 1.897e-02 2.157e-02 9.095e-04 2.069e-04 1.578e-03 2.339e-08 3.703e-04 8.755e-05 8.968e-05 3.622e-05 7.364e-05 0.000e+00 0.000e+00 1.364e-04 0.000e+00 2.218e-05 0.000e+00 0.000e+00 1.313e-05 1.345e-05 5.433e-06 1.105e-05
 6.310e+06 6.727e-02 2.811e-02 3.025e-02 1.739e-03 2.789e-04 5.035e-03 4.857e-08 1.085e-03 2.395e-04 2.732e-04 1.057e-04 1.524e-04 0.000e+00 0.000e+00 2.608e-04 0.000e+00 6.145e-05 0.000e+00 0.000e+00 3.592e-05 4.097e-05 1.586e-05 2.287e-05
 7.943e+06 8.755e-02 3.659e-02 3.772e-02 2.435e-03 3.363e-04 7.561e-03 5.665e-08 1.696e-03 3.667e-04 4.391e-04 1.677e-04 2.379e-04 0.000e+00 0.000e+00 3.652e-04 0.000e+00 9.651e-05 0.000e+00 0.000e+00 5.501e-05 6.587e-05 2.515e-05 3.569e-05
 1.000e+07 1.059e-01 4.467e-02 4.469e-02 3.000e-03 3.860e-04 9.329e-03 7.381e-08 2.184e-03 4.892e-04 5.912e-04 2.213e-04 3.321e-04 0.000e+00 0.000e+00 4.499e-04 0.000e+00 1.297e-04 0.000e+00 0.000e+00 7.339e-05 8.868e-05 3.320e-05 4.981e-05
 1.259e+07 1.223e-01 5.238e-02 5.104e-02 3.418e-03 4.306e-04 1.056e-02 1.369e-07 2.462e-03 5.795e-04 7.373e-04 2.744e-04 4.489e-04 0.000e+00 0.000e+00 5.127e-04 0.000e+00 1.600e-04 0.000e+00 0.000e+00 8.692e-05 1.106e-04 4.116e-05 6.734e-05
