#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 9.699e-03 5.972e-03 3.655e-03 4.746e-05 8.992e-06 1.480e-05 2.065e-11 1.882e-07 5.241e-08 8.022e-08 3.065e-08 5.666e-08 0.000e+00 0.000e+00 7.119e-06 0.000e+00 1.676e-08 0.000e+00 0.000e+00 7.861e-09 1.203e-08 4.598e-09 8.498e-09
 5.012e+06 2.392e-02 1.330e-02 7.211e-03 4.967e-04 2.126e-05 2.418e-03 1.030e-07 2.340e-04 8.526e-05 1.013e-04 3.501e-05 1.447e-05 0.000e+00 0.000e+00 7.450e-05 0.000e+00 2.032e-05 0.000e+00 0.000e+00 1.279e-05 1.520e-05 5.251e-06 2.170e-06
 6.310e+06 4.528e-02 2.059e-02 1.132e-02 1.804e-03 3.857e-05 9.599e-03 6.058e-07 9.928e-04 3.295e-04 4.038e-04 1.389e-04 6.316e-05 0.000e+00 0.000e+00 2.706e-04 0.000e+00 8.015e-05 0.000e+00 0.000e+00 4.942e-05 6.057e-05 2.084e-05 9.474e-06
 7.943e+06 6.513e-02 2.775e-02 1.608e-02 2.836e-03 6.244e-05 1.520e-02 1.391e-06 1.726e-03 4.859e-04 6.437e-04 2.196e-04 1.226e-04 0.000e+00 0.000e+00 4.254e-04 0.000e+00 1.247e-04 0.000e+00 0.000e+00 7.288e-05 9.655e-05 3.293e-05 1.839e-05
 1.000e+07 8.323e-02 3.479e-02 2.156e-02 3.506e-03 9.355e-05 1.922e-02 1.815e-06 2.123e-03 5.815e-04 8.525e-04 3.029e-04 1.939e-04 0.000e+00 0.000e+00 5.259e-04 0.000e+00 1.613e-04 0.000e+00 0.000e+00 8.723e-05 1.279e-04 4.543e-05 2.908e-05
 1.259e+07 9.983e-02 4.151e-02 2.725e-02 4.015e-03 1.567e-04 2.213e-02 2.207e-06 2.298e-03 6.405e-04 1.092e-03 4.435e-04 2.856e-04 0.000e+00 0.000e+00 6.022e-04 0.000e+00 2.020e-04 0.000e+00 0.000e+00 9.607e-05 1.638e-04 6.652e-05 4.284e-05
