#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 1.698e-02 6.276e-03 1.006e-02 4.588e-04 6.045e-05 7.799e-05 2.683e-09 1.977e-05 5.921e-06 6.325e-06 2.835e-06 1.019e-05 0.000e+00 0.000e+00 6.882e-05 0.000e+00 1.775e-06 0.000e+00 0.000e+00 8.881e-07 9.488e-07 4.252e-07 1.529e-06
 5.012e+06 3.631e-02 1.339e-02 1.927e-02 1.229e-03 1.265e-04 1.818e-03 2.117e-08 2.459e-04 6.764e-05 8.502e-05 3.286e-05 3.419e-05 0.000e+00 0.000e+00 1.844e-04 0.000e+00 1.787e-05 0.000e+00 0.000e+00 1.015e-05 1.275e-05 4.929e-06 5.129e-06
 6.310e+06 5.830e-02 2.004e-02 2.654e-02 2.519e-03 1.941e-04 7.267e-03 2.851e-07 9.427e-04 2.502e-04 3.296e-04 1.254e-04 9.203e-05 0.000e+00 0.000e+00 3.779e-04 0.000e+00 6.621e-05 0.000e+00 0.000e+00 3.753e-05 4.945e-05 1.881e-05 1.380e-05
 7.943e+06 7.815e-02 2.632e-02 3.316e-02 3.553e-03 2.549e-04 1.194e-02 1.034e-06 1.589e-03 3.976e-04 5.607e-04 2.115e-04 1.601e-04 0.000e+00 0.000e+00 5.329e-04 0.000e+00 1.099e-04 0.000e+00 0.000e+00 5.964e-05 8.410e-05 3.172e-05 2.401e-05
 1.000e+07 9.612e-02 3.253e-02 3.938e-02 4.409e-03 3.336e-04 1.564e-02 1.416e-06 2.008e-03 5.014e-04 7.834e-04 2.969e-04 2.381e-04 0.000e+00 0.000e+00 6.613e-04 0.000e+00 1.489e-04 0.000e+00 0.000e+00 7.521e-05 1.175e-04 4.453e-05 3.571e-05
 1.259e+07 1.123e-01 3.851e-02 4.524e-02 5.079e-03 4.247e-04 1.849e-02 1.652e-06 2.192e-03 5.664e-04 1.044e-03 4.436e-04 3.516e-04 0.000e+00 0.000e+00 7.618e-04 0.000e+00 1.934e-04 0.000e+00 0.000e+00 8.495e-05 1.566e-04 6.654e-05 5.273e-05
