#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 1.561e-02 6.897e-03 8.133e-03 4.060e-04 4.916e-05 8.033e-05 2.410e-09 1.865e-05 5.583e-06 5.873e-06 2.638e-06 9.535e-06 0.000e+00 0.000e+00 6.090e-05 0.000e+00 1.660e-06 0.000e+00 0.000e+00 8.375e-07 8.810e-07 3.956e-07 1.430e-06
 5.012e+06 3.382e-02 1.464e-02 1.608e-02 9.934e-04 1.003e-04 1.581e-03 1.106e-08 2.296e-04 6.100e-05 7.658e-05 2.967e-05 3.328e-05 0.000e+00 0.000e+00 1.490e-04 0.000e+00 1.622e-05 0.000e+00 0.000e+00 9.150e-06 1.149e-05 4.451e-06 4.992e-06
 6.310e+06 5.604e-02 2.235e-02 2.380e-02 2.026e-03 1.487e-04 6.150e-03 4.733e-08 8.548e-04 2.195e-04 2.910e-04 1.106e-04 9.122e-05 0.000e+00 0.000e+00 3.039e-04 0.000e+00 5.874e-05 0.000e+00 0.000e+00 3.293e-05 4.365e-05 1.659e-05 1.368e-05
 7.943e+06 7.614e-02 2.980e-02 3.103e-02 2.849e-03 1.947e-04 9.738e-03 1.673e-07 1.365e-03 3.378e-04 4.818e-04 1.804e-04 1.592e-04 0.000e+00 0.000e+00 4.274e-04 0.000e+00 9.486e-05 0.000e+00 0.000e+00 5.067e-05 7.227e-05 2.705e-05 2.388e-05
 1.000e+07 9.442e-02 3.698e-02 3.758e-02 3.546e-03 2.633e-04 1.268e-02 3.717e-07 1.768e-03 4.385e-04 6.726e-04 2.481e-04 2.367e-04 0.000e+00 0.000e+00 5.319e-04 0.000e+00 1.295e-04 0.000e+00 0.000e+00 6.578e-05 1.009e-04 3.722e-05 3.550e-05
 1.259e+07 1.110e-01 4.391e-02 4.367e-02 4.121e-03 3.414e-04 1.497e-02 5.853e-07 2.001e-03 5.117e-04 8.472e-04 3.170e-04 3.412e-04 0.000e+00 0.000e+00 6.182e-04 0.000e+00 1.613e-04 0.000e+00 0.000e+00 7.675e-05 1.271e-04 4.755e-05 5.118e-05
