#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 2.196e-02 6.568e-03 1.476e-02 3.210e-04 1.526e-04 4.896e-05 4.778e-09 4.237e-05 1.514e-05 1.472e-05 6.848e-06 2.858e-05 0.000e+00 0.000e+00 4.815e-05 0.000e+00 4.494e-06 0.000e+00 0.000e+00 2.272e-06 2.208e-06 1.027e-06 4.287e-06
 5.012e+06 4.577e-02 1.332e-02 2.861e-02 1.189e-03 2.929e-04 1.697e-03 1.433e-08 3.485e-04 9.006e-05 1.020e-04 4.123e-05 7.597e-05 0.000e+00 0.000e+00 1.783e-04 0.000e+00 2.396e-05 0.000e+00 0.000e+00 1.351e-05 1.530e-05 6.185e-06 1.140e-05
 6.310e+06 6.916e-02 1.943e-02 3.878e-02 2.662e-03 4.056e-04 5.893e-03 2.226e-08 1.121e-03 2.751e-04 3.133e-04 1.188e-04 1.544e-04 0.000e+00 0.000e+00 3.992e-04 0.000e+00 6.946e-05 0.000e+00 0.000e+00 4.127e-05 4.699e-05 1.783e-05 2.315e-05
 7.943e+06 8.934e-02 2.498e-02 4.711e-02 3.979e-03 5.025e-04 9.561e-03 3.149e-08 1.771e-03 4.416e-04 5.480e-04 2.021e-04 2.394e-04 0.000e+00 0.000e+00 5.969e-04 0.000e+00 1.158e-04 0.000e+00 0.000e+00 6.624e-05 8.221e-05 3.031e-05 3.591e-05
 1.000e+07 1.067e-01 3.059e-02 5.377e-02 5.099e-03 6.162e-04 1.261e-02 1.133e-07 2.066e-03 5.324e-04 8.011e-04 3.032e-04 3.316e-04 0.000e+00 0.000e+00 7.648e-04 0.000e+00 1.580e-04 0.000e+00 0.000e+00 7.986e-05 1.202e-04 4.548e-05 4.974e-05
 1.259e+07 1.222e-01 3.602e-02 5.943e-02 5.943e-03 7.262e-04 1.519e-02 2.390e-07 2.247e-03 5.935e-04 1.072e-03 4.263e-04 5.118e-04 0.000e+00 0.000e+00 8.915e-04 0.000e+00 2.041e-04 0.000e+00 0.000e+00 8.903e-05 1.608e-04 6.394e-05 7.677e-05
